id,timestamp,sensor,t,h
33335,2024-11-28 22:49:08.285839+00,flora-d22-esquina,25.3,47.7
33744,2024-11-28 23:09:32.141612+00,flora-d22-esquina,25.3,46.4
34031,2024-11-28 23:23:57.788257+00,flora-d22-esquina,25.2,47.1
34318,2024-11-28 23:38:28.807999+00,flora-d4-interno,24.6,42.4
34605,2024-11-28 23:51:51.709827+00,flora-d22-esquina,25,46.4
34892,2024-11-29 00:06:22.591945+00,flora-d4-interno,22.4,55.6
35179,2024-11-29 00:20:48.432949+00,flora-d4-interno,23.3,42.7
35466,2024-11-29 00:30:48.376957+00,flora-d4-interno,23.2,40.2
35778,2024-11-29 00:43:01.754961+00,flora-d4-interno,23,40
36039,2024-11-29 00:53:02.976357+00,flora-d4-interno,22.9,39.6
36081,2024-11-29 00:54:49.331818+00,flora-d22-esquina,23.1,43.2
36368,2024-11-29 01:04:37.489946+00,flora-d4-interno,22.7,39.8
36516,2024-11-29 01:18:26.824867+00,flora-d22-esquina,22.8,42.6
29132,2024-11-28 19:25:22.71099+00,secado-d4,24.9,41
29315,2024-11-28 19:34:58.854559+00,flora-d22-esquina,24.9,48.1
29602,2024-11-28 19:44:53.056773+00,flora-d22-esquina,24.2,56.1
29889,2024-11-28 19:55:53.432876+00,flora-d4-interno,22,57.6
30176,2024-11-28 20:10:18.973507+00,flora-d4-interno,22.1,59.7
30359,2024-11-28 20:19:10.320694+00,flora-d22-esquina,24.4,55.4
30646,2024-11-28 20:33:36.135313+00,flora-d22-esquina,24.8,48.7
30933,2024-11-28 20:48:07.142693+00,flora-d4-interno,25,43.1
31220,2024-11-28 21:02:33.036349+00,flora-d4-interno,25,44.1
31507,2024-11-28 21:16:58.761168+00,flora-d4-interno,25.1,43.6
31901,2024-11-28 21:36:36.106454+00,flora-d4-interno,25,43.3
32188,2024-11-28 21:51:02.087886+00,flora-d22-esquina,25,47.2
32475,2024-11-28 22:05:33.34948+00,flora-d4-interno,22.5,53.6
32762,2024-11-28 22:20:10.515152+00,flora-d4-interno,24.4,45.1
33049,2024-11-28 22:34:47.847649+00,flora-d4-interno,24.9,43.9
33336,2024-11-28 22:49:13.67484+00,flora-d4-interno,25,43.3
33745,2024-11-28 23:09:37.527382+00,flora-d4-interno,24.8,42.6
34032,2024-11-28 23:24:03.177648+00,flora-d4-interno,24.6,42.6
34319,2024-11-28 23:38:29.195199+00,flora-d22-esquina,25.1,45.9
34606,2024-11-28 23:51:57.092008+00,flora-d4-interno,24.3,44.5
34893,2024-11-29 00:06:22.97302+00,flora-d22-esquina,24.2,58
35180,2024-11-29 00:20:48.815715+00,flora-d22-esquina,23.6,48.9
35467,2024-11-29 00:30:48.763868+00,flora-d22-esquina,23.3,44
35779,2024-11-29 00:43:02.139013+00,flora-d22-esquina,23.1,43.5
36040,2024-11-29 00:53:03.356544+00,flora-d22-esquina,23.1,43
36082,2024-11-29 00:54:54.71902+00,flora-d4-interno,22.8,39.8
36369,2024-11-29 01:04:37.877004+00,flora-d22-esquina,22.9,43.3
36517,2024-11-29 01:18:30.341961+00,secado-d4,24.9,43
29133,2024-11-28 19:25:26.81201+00,flora-d4-interno,24.9,42.5
29316,2024-11-28 19:35:04.242462+00,flora-d4-interno,24.8,42.8
29603,2024-11-28 19:44:56.708685+00,secado-d4,24.9,41
29890,2024-11-28 19:55:53.821261+00,flora-d22-esquina,24,60.9
30177,2024-11-28 20:10:19.354629+00,flora-d22-esquina,23.9,63.8
30360,2024-11-28 20:19:15.708859+00,flora-d4-interno,24,48.3
30647,2024-11-28 20:33:41.513171+00,flora-d4-interno,24.9,43.6
30934,2024-11-28 20:48:07.523297+00,flora-d22-esquina,25,49.5
31221,2024-11-28 21:02:33.424456+00,flora-d22-esquina,25.1,49
31508,2024-11-28 21:16:59.145268+00,flora-d22-esquina,25,49.1
31902,2024-11-28 21:36:36.487324+00,flora-d22-esquina,25.1,48.6
32189,2024-11-28 21:51:07.475558+00,flora-d4-interno,25,42.8
32476,2024-11-28 22:05:33.730157+00,flora-d22-esquina,24.3,56
32763,2024-11-28 22:20:10.903137+00,flora-d22-esquina,24.7,50.9
33050,2024-11-28 22:34:48.233729+00,flora-d22-esquina,25.2,48.4
33337,2024-11-28 22:49:14.06477+00,flora-d22-esquina,25.3,47.8
33746,2024-11-28 23:09:37.90785+00,flora-d22-esquina,25.3,46.5
34033,2024-11-28 23:24:03.566186+00,flora-d22-esquina,25.2,47.6
34320,2024-11-28 23:38:34.57608+00,flora-d4-interno,24.5,42.4
34607,2024-11-28 23:51:57.471769+00,flora-d22-esquina,25,46.6
34894,2024-11-29 00:06:28.361709+00,flora-d4-interno,22.4,55.7
35181,2024-11-29 00:20:54.204993+00,flora-d4-interno,23.3,42.5
35468,2024-11-29 00:30:48.788765+00,secado-d4,24.9,43
35780,2024-11-29 00:43:05.071951+00,secado-d4,24.9,43
36041,2024-11-29 00:53:05.321374+00,secado-d4,24.9,42
36083,2024-11-29 00:54:55.099895+00,flora-d22-esquina,23.1,43.2
36370,2024-11-29 01:04:42.49393+00,secado-d4,25,43
36518,2024-11-29 01:18:32.214193+00,flora-d4-interno,22.5,39.6
29134,2024-11-28 19:25:27.199185+00,flora-d22-esquina,24.9,47.3
29317,2024-11-28 19:35:04.623671+00,flora-d22-esquina,24.9,47.3
29604,2024-11-28 19:44:58.445952+00,flora-d4-interno,22.4,54.1
29891,2024-11-28 19:55:59.211628+00,flora-d4-interno,22,57.9
30178,2024-11-28 20:10:24.758779+00,flora-d4-interno,22.2,59.6
30361,2024-11-28 20:19:16.095696+00,flora-d22-esquina,24.5,54.9
30648,2024-11-28 20:33:41.899916+00,flora-d22-esquina,24.8,48.8
30935,2024-11-28 20:48:12.912106+00,flora-d4-interno,25,43
31222,2024-11-28 21:02:38.812204+00,flora-d4-interno,25,44.1
31509,2024-11-28 21:17:04.526218+00,flora-d4-interno,25.1,43.6
31903,2024-11-28 21:36:41.872258+00,flora-d4-interno,25,43.2
32190,2024-11-28 21:51:07.864903+00,flora-d22-esquina,25,47.5
32477,2024-11-28 22:05:39.117443+00,flora-d4-interno,22.5,53.2
32764,2024-11-28 22:20:16.290318+00,flora-d4-interno,24.4,45.2
33051,2024-11-28 22:34:53.617645+00,flora-d4-interno,24.9,43.9
33338,2024-11-28 22:49:19.454888+00,flora-d4-interno,25,43.3
33747,2024-11-28 23:09:43.295329+00,flora-d4-interno,24.8,42.7
34034,2024-11-28 23:24:08.955134+00,flora-d4-interno,24.7,42.5
34321,2024-11-28 23:38:34.956822+00,flora-d22-esquina,25.1,46.7
34608,2024-11-28 23:52:02.858746+00,flora-d4-interno,24.2,44.6
34895,2024-11-29 00:06:28.749252+00,flora-d22-esquina,24.2,58.3
35182,2024-11-29 00:20:54.593176+00,flora-d22-esquina,23.6,48.1
35469,2024-11-29 00:30:54.152752+00,flora-d4-interno,23.2,40.2
35781,2024-11-29 00:43:07.527018+00,flora-d4-interno,23,39.9
36042,2024-11-29 00:53:08.744478+00,flora-d4-interno,22.8,39.6
36084,2024-11-29 00:54:56.237115+00,secado-d4,24.9,43
36371,2024-11-29 01:04:43.26493+00,flora-d4-interno,22.7,39.7
36519,2024-11-29 01:18:32.604218+00,flora-d22-esquina,22.8,42.6
29135,2024-11-28 19:25:28.097935+00,secado-d4,24.9,41
29318,2024-11-28 19:35:05.144011+00,secado-d4,24.9,41
29605,2024-11-28 19:44:58.825568+00,flora-d22-esquina,24.2,56.4
29892,2024-11-28 19:55:59.598918+00,flora-d22-esquina,24,60.8
30179,2024-11-28 20:10:25.146697+00,flora-d22-esquina,23.9,63.5
30362,2024-11-28 20:19:21.482456+00,flora-d4-interno,24.1,48.2
30649,2024-11-28 20:33:47.276203+00,flora-d4-interno,24.9,43.7
30936,2024-11-28 20:48:13.296401+00,flora-d22-esquina,24.9,49.5
31223,2024-11-28 21:02:39.198226+00,flora-d22-esquina,25,48.5
31510,2024-11-28 21:17:04.9064+00,flora-d22-esquina,25.1,49.3
31904,2024-11-28 21:36:42.252357+00,flora-d22-esquina,25,47.7
32191,2024-11-28 21:51:13.252095+00,flora-d4-interno,25,42.8
32478,2024-11-28 22:05:39.504071+00,flora-d22-esquina,24.2,56.3
32765,2024-11-28 22:20:16.678237+00,flora-d22-esquina,24.7,50.3
33052,2024-11-28 22:34:54.004806+00,flora-d22-esquina,25.2,48.3
33339,2024-11-28 22:49:19.842623+00,flora-d22-esquina,25.3,47.7
33748,2024-11-28 23:09:43.682975+00,flora-d22-esquina,25.3,47.3
34035,2024-11-28 23:24:09.34132+00,flora-d22-esquina,25.2,47
34322,2024-11-28 23:38:40.343987+00,flora-d4-interno,24.6,42.6
34609,2024-11-28 23:52:03.245943+00,flora-d22-esquina,25,47.1
34896,2024-11-29 00:06:34.137742+00,flora-d4-interno,22.4,55.9
35183,2024-11-29 00:20:59.982708+00,flora-d4-interno,23.3,42.4
35470,2024-11-29 00:30:54.538972+00,flora-d22-esquina,23.3,44.1
35782,2024-11-29 00:43:07.913767+00,flora-d22-esquina,23.1,43.6
36043,2024-11-29 00:53:09.128544+00,flora-d22-esquina,23.1,43
36085,2024-11-29 00:55:00.48572+00,flora-d4-interno,22.8,39.7
36372,2024-11-29 01:04:43.653181+00,flora-d22-esquina,22.9,43.2
36520,2024-11-29 01:18:35.734257+00,secado-d4,24.9,43
29136,2024-11-28 19:25:32.580073+00,flora-d4-interno,24.9,42.5
29319,2024-11-28 19:35:10.005906+00,flora-d4-interno,24.8,42.7
29606,2024-11-28 19:45:02.095977+00,secado-d4,24.9,41
29893,2024-11-28 19:56:04.987692+00,flora-d4-interno,22,58.1
30180,2024-11-28 20:10:30.537855+00,flora-d4-interno,22.1,59.7
30363,2024-11-28 20:19:21.862938+00,flora-d22-esquina,24.5,55.3
30650,2024-11-28 20:33:47.66223+00,flora-d22-esquina,24.8,49.2
30937,2024-11-28 20:48:18.684515+00,flora-d4-interno,24.9,43.2
31224,2024-11-28 21:02:44.585131+00,flora-d4-interno,24.9,43.9
31511,2024-11-28 21:17:10.293251+00,flora-d4-interno,25.1,43.8
31905,2024-11-28 21:36:47.630467+00,flora-d4-interno,25,43
32192,2024-11-28 21:51:13.632848+00,flora-d22-esquina,25,48.2
32479,2024-11-28 22:05:44.891438+00,flora-d4-interno,22.4,53.4
32766,2024-11-28 22:20:22.064301+00,flora-d4-interno,24.4,45.1
33053,2024-11-28 22:34:59.38365+00,flora-d4-interno,24.9,44.2
33340,2024-11-28 22:49:25.224829+00,flora-d4-interno,25,43.4
33749,2024-11-28 23:09:49.063308+00,flora-d4-interno,24.8,43.2
34036,2024-11-28 23:24:14.723169+00,flora-d4-interno,24.7,42.4
34323,2024-11-28 23:38:40.731739+00,flora-d22-esquina,25.1,46.6
34610,2024-11-28 23:52:08.62575+00,flora-d4-interno,24.2,45
34897,2024-11-29 00:06:34.524611+00,flora-d22-esquina,24.2,58.2
35184,2024-11-29 00:21:00.370283+00,flora-d22-esquina,23.6,47.7
35471,2024-11-29 00:30:59.524629+00,secado-d4,24.9,43
35783,2024-11-29 00:43:10.459939+00,secado-d4,24.9,43
36044,2024-11-29 00:53:10.708983+00,secado-d4,24.9,43
36086,2024-11-29 00:55:00.869441+00,flora-d22-esquina,23.1,43.1
36373,2024-11-29 01:04:47.879905+00,secado-d4,24.9,43
36521,2024-11-29 01:18:37.988257+00,flora-d4-interno,22.5,39.5
29137,2024-11-28 19:25:32.969122+00,flora-d22-esquina,24.9,47
29320,2024-11-28 19:35:10.386039+00,flora-d22-esquina,24.9,47.7
29607,2024-11-28 19:45:04.212615+00,flora-d4-interno,22.4,54.2
29894,2024-11-28 19:56:05.375897+00,flora-d22-esquina,24,61
30181,2024-11-28 20:10:30.918782+00,flora-d22-esquina,23.9,63.3
30364,2024-11-28 20:19:27.243938+00,flora-d4-interno,24.1,48.3
30651,2024-11-28 20:33:53.045402+00,flora-d4-interno,24.9,43.8
30938,2024-11-28 20:48:19.071421+00,flora-d22-esquina,25,48.3
31225,2024-11-28 21:02:44.971303+00,flora-d22-esquina,25.1,48.2
31512,2024-11-28 21:17:10.680241+00,flora-d22-esquina,25.1,48.8
31906,2024-11-28 21:36:48.017462+00,flora-d22-esquina,25.1,48.1
32193,2024-11-28 21:51:19.01958+00,flora-d4-interno,24.9,42.8
32480,2024-11-28 22:05:45.276155+00,flora-d22-esquina,24.2,56.2
32767,2024-11-28 22:20:22.453073+00,flora-d22-esquina,24.8,50
33054,2024-11-28 22:34:59.770504+00,flora-d22-esquina,25.2,48.5
33341,2024-11-28 22:49:25.612621+00,flora-d22-esquina,25.3,48.1
33750,2024-11-28 23:09:49.450843+00,flora-d22-esquina,25.3,47.1
34037,2024-11-28 23:24:15.110294+00,flora-d22-esquina,25.2,46.7
34324,2024-11-28 23:38:46.119049+00,flora-d4-interno,24.6,42.5
34611,2024-11-28 23:52:09.012995+00,flora-d22-esquina,25,46.9
34898,2024-11-29 00:06:39.906719+00,flora-d4-interno,22.4,56
35185,2024-11-29 00:21:01.348205+00,secado-d4,24.9,42
35472,2024-11-29 00:30:59.925893+00,flora-d4-interno,23.2,40.2
35784,2024-11-29 00:43:13.298922+00,flora-d4-interno,23,39.8
36045,2024-11-29 00:53:14.51604+00,flora-d4-interno,22.9,39.8
36087,2024-11-29 00:55:01.616005+00,secado-d4,24.9,43
36374,2024-11-29 01:04:49.039186+00,flora-d4-interno,22.7,39.6
36522,2024-11-29 01:18:38.369067+00,flora-d22-esquina,22.8,42.6
29138,2024-11-28 19:25:33.484797+00,secado-d4,24.9,41
29321,2024-11-28 19:35:10.533099+00,secado-d4,24.9,41
29608,2024-11-28 19:45:04.600854+00,flora-d22-esquina,24.2,56.7
29895,2024-11-28 19:56:10.760802+00,flora-d4-interno,22,58.1
30182,2024-11-28 20:10:36.311411+00,flora-d4-interno,22.2,59.9
30365,2024-11-28 20:19:27.630905+00,flora-d22-esquina,24.5,55.6
30652,2024-11-28 20:33:53.425682+00,flora-d22-esquina,24.9,49.1
30939,2024-11-28 20:48:24.456079+00,flora-d4-interno,24.9,43.1
31226,2024-11-28 21:02:50.353313+00,flora-d4-interno,25,43.9
31513,2024-11-28 21:17:16.062351+00,flora-d4-interno,25.1,43.7
31907,2024-11-28 21:36:53.401845+00,flora-d4-interno,25,43.1
32194,2024-11-28 21:51:19.403833+00,flora-d22-esquina,25,47.6
32481,2024-11-28 22:05:51.018764+00,flora-d22-esquina,24.3,56.2
32768,2024-11-28 22:20:27.833397+00,flora-d4-interno,24.4,45
33055,2024-11-28 22:35:05.157575+00,flora-d4-interno,24.8,43.9
33342,2024-11-28 22:49:30.994927+00,flora-d4-interno,25,43.4
33751,2024-11-28 23:09:54.836905+00,flora-d4-interno,24.8,42.9
34038,2024-11-28 23:24:20.499882+00,flora-d4-interno,24.7,42.5
34325,2024-11-28 23:38:46.498173+00,flora-d22-esquina,25.1,46.5
34612,2024-11-28 23:52:14.400045+00,flora-d4-interno,24.2,45.1
34899,2024-11-29 00:06:40.293882+00,flora-d22-esquina,24.2,58.2
35186,2024-11-29 00:21:05.754614+00,flora-d4-interno,23.3,42.5
35473,2024-11-29 00:31:00.306689+00,flora-d22-esquina,23.4,44.1
35785,2024-11-29 00:43:13.67991+00,flora-d22-esquina,23.1,43.5
36046,2024-11-29 00:53:14.902475+00,flora-d22-esquina,23.1,43.2
36088,2024-11-29 00:55:06.255851+00,flora-d4-interno,22.8,39.7
36375,2024-11-29 01:04:49.419163+00,flora-d22-esquina,22.9,43.3
36523,2024-11-29 01:18:41.118071+00,secado-d4,24.9,43
29139,2024-11-28 19:25:38.356273+00,flora-d4-interno,24.9,42.7
29322,2024-11-28 19:35:15.766719+00,flora-d4-interno,24.8,42.7
29609,2024-11-28 19:45:07.484071+00,secado-d4,24.9,41
29896,2024-11-28 19:56:11.143154+00,flora-d22-esquina,24,60.7
30183,2024-11-28 20:10:36.698887+00,flora-d22-esquina,23.8,63.4
30366,2024-11-28 20:19:33.019888+00,flora-d4-interno,24.1,48.2
30653,2024-11-28 20:33:58.808199+00,flora-d4-interno,24.9,43.6
30940,2024-11-28 20:48:24.836368+00,flora-d22-esquina,25,48.2
31227,2024-11-28 21:02:50.741272+00,flora-d22-esquina,25,48.3
31514,2024-11-28 21:17:16.45011+00,flora-d22-esquina,25.1,48.6
31908,2024-11-28 21:36:53.787382+00,flora-d22-esquina,25.1,48
32195,2024-11-28 21:51:24.790697+00,flora-d4-interno,24.9,42.8
32482,2024-11-28 22:05:56.407498+00,flora-d4-interno,22.4,54
32769,2024-11-28 22:20:28.221052+00,flora-d22-esquina,24.7,50.6
33056,2024-11-28 22:35:05.544902+00,flora-d22-esquina,25.2,48.4
33343,2024-11-28 22:49:31.380724+00,flora-d22-esquina,25.3,47.7
33752,2024-11-28 23:09:55.2182+00,flora-d22-esquina,25.3,46.3
34039,2024-11-28 23:24:20.880208+00,flora-d22-esquina,25.2,46.8
34326,2024-11-28 23:38:51.886525+00,flora-d4-interno,24.5,42.4
34613,2024-11-28 23:52:14.784762+00,flora-d22-esquina,25,46.6
34900,2024-11-29 00:06:45.682776+00,flora-d4-interno,22.4,56
35187,2024-11-29 00:21:06.141933+00,flora-d22-esquina,23.5,47.7
35474,2024-11-29 00:31:04.911333+00,secado-d4,24.9,43
35786,2024-11-29 00:43:15.843717+00,secado-d4,24.9,43
36047,2024-11-29 00:53:16.09342+00,secado-d4,24.9,42
36089,2024-11-29 00:55:06.636121+00,flora-d22-esquina,23.1,43
36376,2024-11-29 01:04:53.26006+00,secado-d4,24.9,43
36524,2024-11-29 01:18:43.752983+00,flora-d4-interno,22.5,39.5
29140,2024-11-28 19:25:38.743276+00,flora-d22-esquina,24.9,47.8
29323,2024-11-28 19:35:15.921913+00,secado-d4,24.9,41
29610,2024-11-28 19:45:09.989793+00,flora-d4-interno,22.4,54
29897,2024-11-28 19:56:16.529183+00,flora-d4-interno,22,58
30184,2024-11-28 20:10:42.083815+00,flora-d4-interno,22.1,59.3
30367,2024-11-28 20:19:33.407641+00,flora-d22-esquina,24.5,55.2
30654,2024-11-28 20:33:59.194413+00,flora-d22-esquina,24.8,48.9
30941,2024-11-28 20:48:30.224823+00,flora-d4-interno,24.9,43.1
31228,2024-11-28 21:02:56.128049+00,flora-d4-interno,25,44.2
31515,2024-11-28 21:17:21.830476+00,flora-d4-interno,25.1,43.6
31909,2024-11-28 21:36:59.173167+00,flora-d4-interno,25,43.1
32196,2024-11-28 21:51:25.178745+00,flora-d22-esquina,25,47.3
32483,2024-11-28 22:05:56.791848+00,flora-d22-esquina,24.2,56.1
32770,2024-11-28 22:20:33.609245+00,flora-d4-interno,24.4,44.8
33057,2024-11-28 22:35:10.928758+00,flora-d4-interno,24.9,43.9
33344,2024-11-28 22:49:36.771249+00,flora-d4-interno,25,43.2
33753,2024-11-28 23:10:00.597938+00,flora-d4-interno,24.9,42.6
34040,2024-11-28 23:24:26.265792+00,flora-d4-interno,24.7,42.6
34327,2024-11-28 23:38:52.27123+00,flora-d22-esquina,25.1,46.3
34614,2024-11-28 23:52:20.170817+00,flora-d4-interno,24.2,45.1
34901,2024-11-29 00:06:46.068945+00,flora-d22-esquina,24.2,58.2
35188,2024-11-29 00:21:11.527739+00,flora-d4-interno,23.3,42.6
35475,2024-11-29 00:31:05.694815+00,flora-d4-interno,23.2,40
35787,2024-11-29 00:43:19.066914+00,flora-d4-interno,23,39.8
36048,2024-11-29 00:53:20.291237+00,flora-d4-interno,22.8,39.8
36090,2024-11-29 00:55:12.024489+00,flora-d4-interno,22.8,39.8
36377,2024-11-29 01:04:54.805568+00,flora-d4-interno,22.7,39.6
36525,2024-11-29 01:18:44.134007+00,flora-d22-esquina,22.8,42.6
29141,2024-11-28 19:25:38.871477+00,secado-d4,24.9,41
29324,2024-11-28 19:35:16.146854+00,flora-d22-esquina,24.9,48.1
29611,2024-11-28 19:45:10.376899+00,flora-d22-esquina,24.2,56.6
29898,2024-11-28 19:56:16.909587+00,flora-d22-esquina,24,61
30185,2024-11-28 20:10:42.470707+00,flora-d22-esquina,23.8,63.6
30368,2024-11-28 20:19:38.788978+00,flora-d4-interno,24.2,48
30655,2024-11-28 20:34:04.574377+00,flora-d4-interno,24.9,43.6
30942,2024-11-28 20:48:30.605057+00,flora-d22-esquina,25,48
31229,2024-11-28 21:02:56.516037+00,flora-d22-esquina,25.1,48.4
31516,2024-11-28 21:17:22.216184+00,flora-d22-esquina,25.1,49
31910,2024-11-28 21:36:59.561241+00,flora-d22-esquina,25,47.9
32197,2024-11-28 21:51:30.558768+00,flora-d4-interno,25,42.9
32484,2024-11-28 22:06:02.18011+00,flora-d4-interno,22.4,53.9
32771,2024-11-28 22:20:33.990657+00,flora-d22-esquina,24.8,51.3
33058,2024-11-28 22:35:11.316571+00,flora-d22-esquina,25.2,48.4
33345,2024-11-28 22:49:37.15989+00,flora-d22-esquina,25.3,47.7
33754,2024-11-28 23:10:00.984838+00,flora-d22-esquina,25.3,46.4
34041,2024-11-28 23:24:26.650205+00,flora-d22-esquina,25.2,47.8
34328,2024-11-28 23:38:57.656897+00,flora-d4-interno,24.5,42.4
34615,2024-11-28 23:52:20.557743+00,flora-d22-esquina,25,47.3
34902,2024-11-29 00:06:51.457242+00,flora-d4-interno,22.4,56
35189,2024-11-29 00:21:11.90991+00,flora-d22-esquina,23.5,47.4
35476,2024-11-29 00:31:06.075758+00,flora-d22-esquina,23.3,43.9
35788,2024-11-29 00:43:19.453654+00,flora-d22-esquina,23.1,43.6
36049,2024-11-29 00:53:20.682302+00,flora-d22-esquina,23.1,42.9
36091,2024-11-29 00:55:12.352079+00,secado-d4,24.9,43
36378,2024-11-29 01:04:55.192025+00,flora-d22-esquina,22.9,43.5
36526,2024-11-29 01:18:49.523254+00,flora-d4-interno,22.5,39.5
29142,2024-11-28 19:25:44.123944+00,flora-d4-interno,24.9,42.5
29325,2024-11-28 19:35:21.30607+00,secado-d4,24.9,41
29612,2024-11-28 19:45:12.871861+00,secado-d4,24.9,41
29899,2024-11-28 19:56:22.288888+00,flora-d4-interno,22,57.9
30186,2024-11-28 20:10:47.860952+00,flora-d4-interno,22.1,59.5
30369,2024-11-28 20:19:39.175931+00,flora-d22-esquina,24.5,54.6
30656,2024-11-28 20:34:04.954357+00,flora-d22-esquina,24.8,48.9
30943,2024-11-28 20:48:35.994416+00,flora-d4-interno,25,43
31230,2024-11-28 21:03:01.897173+00,flora-d4-interno,25,44.2
31517,2024-11-28 21:17:27.60468+00,flora-d4-interno,25.1,43.6
31911,2024-11-28 21:37:04.949436+00,flora-d4-interno,25,43.2
32198,2024-11-28 21:51:30.939012+00,flora-d22-esquina,25,47.6
32485,2024-11-28 22:06:02.570319+00,flora-d22-esquina,24.3,56.4
32772,2024-11-28 22:20:39.370845+00,flora-d4-interno,24.4,44.9
33059,2024-11-28 22:35:16.704276+00,flora-d4-interno,24.9,44.1
33346,2024-11-28 22:49:42.538601+00,flora-d4-interno,25,43.1
33755,2024-11-28 23:10:06.369385+00,flora-d4-interno,24.8,42.7
34042,2024-11-28 23:24:32.038229+00,flora-d4-interno,24.7,42.5
34329,2024-11-28 23:38:58.040917+00,flora-d22-esquina,25.1,46.5
34616,2024-11-28 23:52:25.944962+00,flora-d4-interno,24.1,45.3
34903,2024-11-29 00:06:51.83792+00,flora-d22-esquina,24.2,58.6
35190,2024-11-29 00:21:12.086446+00,secado-d4,24.9,42
35477,2024-11-29 00:31:10.294805+00,secado-d4,24.9,42
35789,2024-11-29 00:43:21.224034+00,secado-d4,24.9,43
36050,2024-11-29 00:53:21.474545+00,secado-d4,24.9,43
36092,2024-11-29 00:55:12.411644+00,flora-d22-esquina,23.1,43
36379,2024-11-29 01:04:58.646895+00,secado-d4,24.9,43
36527,2024-11-29 01:18:49.90438+00,flora-d22-esquina,22.8,42.8
29143,2024-11-28 19:25:44.25289+00,secado-d4,24.9,41
29326,2024-11-28 19:35:21.534504+00,flora-d4-interno,24.8,42.7
29613,2024-11-28 19:45:15.763902+00,flora-d4-interno,22.4,54.2
29900,2024-11-28 19:56:22.668753+00,flora-d22-esquina,24,60.8
30187,2024-11-28 20:10:48.248617+00,flora-d22-esquina,23.8,63.8
30370,2024-11-28 20:19:44.556637+00,flora-d4-interno,24.2,47.8
30657,2024-11-28 20:34:10.338266+00,flora-d4-interno,24.9,43.6
30944,2024-11-28 20:48:36.382479+00,flora-d22-esquina,25,49.2
31231,2024-11-28 21:03:02.277297+00,flora-d22-esquina,25.1,48.4
31518,2024-11-28 21:17:27.985177+00,flora-d22-esquina,25.1,49
31912,2024-11-28 21:37:05.335241+00,flora-d22-esquina,25,47.9
32199,2024-11-28 21:51:36.320998+00,flora-d4-interno,25,42.9
32486,2024-11-28 22:06:07.952175+00,flora-d4-interno,22.4,54
32773,2024-11-28 22:20:39.751205+00,flora-d22-esquina,24.8,50
33060,2024-11-28 22:35:17.091794+00,flora-d22-esquina,25.2,49
33347,2024-11-28 22:49:42.926081+00,flora-d22-esquina,25.3,47.3
33756,2024-11-28 23:10:06.756627+00,flora-d22-esquina,25.3,47
34043,2024-11-28 23:24:32.417731+00,flora-d22-esquina,25.2,46.7
34330,2024-11-28 23:39:03.428347+00,flora-d4-interno,24.6,42.5
34617,2024-11-28 23:52:26.331761+00,flora-d22-esquina,25,47.7
34904,2024-11-29 00:06:57.22757+00,flora-d4-interno,22.4,56.2
35191,2024-11-29 00:21:17.288972+00,flora-d4-interno,23.3,42.4
35478,2024-11-29 00:31:11.457312+00,flora-d4-interno,23.2,40.1
35790,2024-11-29 00:43:24.837317+00,flora-d4-interno,23,39.8
36051,2024-11-29 00:53:26.070552+00,flora-d4-interno,22.9,39.7
36093,2024-11-29 00:55:17.797986+00,flora-d4-interno,22.8,39.8
36380,2024-11-29 01:05:00.580174+00,flora-d4-interno,22.7,39.7
36528,2024-11-29 01:18:51.864209+00,secado-d4,24.9,43
29144,2024-11-28 19:25:44.51143+00,flora-d22-esquina,24.9,47.7
29327,2024-11-28 19:35:21.922242+00,flora-d22-esquina,25,47.9
29614,2024-11-28 19:45:16.151944+00,flora-d22-esquina,24.2,56.8
29901,2024-11-28 19:56:28.05271+00,flora-d4-interno,22,58.1
30188,2024-11-28 20:10:53.639595+00,flora-d4-interno,22.1,59.3
30371,2024-11-28 20:19:44.93681+00,flora-d22-esquina,24.5,54.2
